zone,forecaster,lead,stratum,n,brier,reliability,resolution,uncertainty,base_rate,bss_clim,bss_pers,sedi_climrate,sedi_p50,auc
ai_east,persistence,6,all,290,0.1895369516718048,0.05150423295144532,0.026439744627013564,0.1660998810939358,0.2103448275862069,-0.06445488631523055,0.0,0.41328129323874757,0.476799062578658,0.6812942945092705
ai_east,pnt_persistence,6,all,290,0.21114138208283398,0.07019038544022167,0.024972173435770243,0.1660998810939358,0.2103448275862069,-0.18578711897083466,-0.11398532170359377,0.43957944793247306,0.46457305145808286,0.6703772639415849
ai_east,climatology,6,pre2014,139,0.04518087230495308,0.004271297598962143,0.0006174645938034016,0.041302210030536725,0.04316546762589928,0.0,0.44529556708459717,-0.0,-0.0,0.6541353383458646
ai_east,damped_persistence,6,pre2014,139,0.04510362598835631,0.004303635830308346,0.00096038635373719,0.041302210030536725,0.04316546762589928,0.0017097128199604628,0.4462439523648415,-0.0,-0.0,0.6791979949874687
ai_east,persistence,6,pre2014,139,0.08145035378118845,0.04493056596850657,0.002576179189783661,0.041302210030536725,0.04316546762589928,-0.8027618685940958,0.0,0.4773426458184634,-0.6751102372954442,0.6791979949874687
ai_east,pnt_persistence,6,pre2014,139,0.11417142867334189,0.07418417064220588,0.000758127078275049,0.041302210030536725,0.04316546762589928,-1.5269859311863159,-0.4017302979439066,-0.0,-0.7216851571023175,0.650375939849624
ai_east,climatology,6,post2014,151,0.3003794038091413,0.0763351300087115,0.007132630975883465,0.2315687908425069,0.36423841059602646,0.0,-0.039253243992315445,-0.0,-0.0,0.40823863636363633
ai_east,damped_persistence,6,post2014,151,0.2906751845648297,0.07372487803446164,0.011430514407227442,0.2315687908425069,0.36423841059602646,0.03230654006650058,-0.005678567426037118,-0.017534422077735128,-0.017534422077735128,0.5971590909090909
ai_east,persistence,6,post2014,151,0.2890338861538953,0.08438551035493479,0.025630920925368353,0.2315687908425069,0.36423841059602646,0.037770624454847246,0.0,0.3887430400646452,0.3797252563722519,0.6681818181818182
ai_east,pnt_persistence,6,post2014,151,0.3004051140293201,0.09595161526728913,0.026768618524150682,0.2315687908425069,0.36423841059602646,-8.559248687745047e-05,-0.039342196261964224,0.38368671059213816,0.38368671059213816,0.6746212121212122
ai_west,climatology,1,all,295,0.2462326370244498,0.038546133680768764,0.00024127025313187988,0.20794024705544384,0.29491525423728815,0.0,-0.28236427451951696,-0.0,-0.0,0.4725077365163572
ai_west,damped_persistence,1,all,295,0.179256831759944,0.0382651480028818,0.06376646443095119,0.20794024705544384,0.29491525423728815,0.27200214428867686,0.0664415579089852,0.5564126781702443,0.5626511999030719,0.8415395667550839
ai_west,persistence,1,all,295,0.192014579567658,0.04504036272224522,0.057388309937985896,0.20794024705544384,0.29491525423728815,0.22019037813987352,0.0,0.6125304223844376,0.6184994454919603,0.8372292219274978
ai_west,pnt_persistence,1,all,295,0.19105851165685475,0.045636803105027976,0.059989519839879546,0.20794024705544384,0.29491525423728815,0.22407316119559129,0.004979142276362203,0.6371143260355934,0.6366277602797306,0.835958222811671
